          RA           DEC             R062             Z087 
 00:54:00.89  +39:47:32.82       28.6005894       29.8848881 
 00:54:09.49  +39:48:05.49       28.8527916       29.9305709 
 00:54:04.68  +39:47:47.16       28.4513285       29.5182384 
 00:54:11.71  +39:48:13.73       29.1693829       30.0732511 
 00:54:01.15  +39:47:33.51       28.4325503       29.4342435 
 00:54:03.77  +39:47:43.44       28.1635307       29.0239212 
 00:53:59.29  +39:47:26.36       28.2018112       29.4208932 
 00:54:01.68  +39:47:35.40       26.3708459       27.2855836 
 00:54:03.08  +39:47:40.76       29.0064568       29.8885862 
 00:54:05.07  +39:47:48.28       26.8323090       27.7579161 
 00:54:13.78  +39:48:21.40       27.9342546       29.0229034 
 00:54:06.77  +39:47:54.74       28.8954915       29.4732766 
 00:54:12.10  +39:48:14.93       24.6318263       25.4052613 
 00:54:08.01  +39:47:59.35       23.6074827       23.0113681 
 00:54:08.85  +39:48:02.51       29.0266829       30.4305455 
 00:54:01.74  +39:47:35.31       27.6562003       28.9078907 
 00:54:12.68  +39:48:16.88       29.1984025       30.2435735 
 00:54:10.91  +39:48:10.13       29.3315850       30.0289339 
 00:54:05.57  +39:47:49.70       28.7188851       29.9162283 
 00:54:13.14  +39:48:18.45       28.1862003       29.4378907 
 00:54:08.49  +39:48:00.72       28.6096242       29.5895785 
 00:54:08.89  +39:48:02.25       29.4816153       29.2876700 
 00:54:15.40  +39:48:26.85       27.8669394       28.9012410 
 00:54:14.58  +39:48:23.55       28.7710721       30.2075430 
 00:54:03.77  +39:47:42.41       28.5437569       29.9258805 
 00:54:09.07  +39:48:02.56       28.5069394       29.5412410 
 00:54:01.81  +39:47:34.89       29.0593526       30.8545150 
 00:54:13.65  +39:48:19.92       28.5727916       29.6505709 
 00:54:03.45  +39:47:40.93       27.8642546       28.9529034 
 00:54:00.73  +39:47:30.56       24.1418263       24.9152613 
 00:54:13.40  +39:48:18.72       28.7640133       29.7765760 
 00:54:08.77  +39:48:01.07       29.0693829       29.9732511 
 00:53:59.18  +39:47:24.48       27.9584025       29.0035735 
 00:54:12.22  +39:48:14.03       28.6962003       29.9478907 
 00:54:03.35  +39:47:40.27       28.7186438       29.8399009 
 00:54:05.20  +39:47:47.29       28.4306046       29.2692562 
 00:54:04.74  +39:47:45.51       28.6308459       29.5455836 
 00:54:10.26  +39:48:06.48       27.6493829       28.5532511 
 00:54:03.76  +39:47:41.75       28.3691264       29.6425557 
 00:54:05.83  +39:47:49.50       28.3681611       29.3372461 
 00:54:13.17  +39:48:17.42       29.5474220       30.7338958 
 00:54:09.34  +39:48:02.83       27.4108459       28.3255836 
 00:54:14.17  +39:48:21.14       28.0354764       29.0589085 
 00:53:59.96  +39:47:26.88       28.6693829       29.5732511 
 00:54:03.92  +39:47:41.96       26.8176785       27.6345912 
 00:53:59.86  +39:47:26.44       29.0613285       30.1282384 
 00:54:06.60  +39:47:52.08       28.2576634       29.5202232 
 00:54:08.16  +39:47:58.01       28.2896090       29.7152105 
 00:54:00.74  +39:47:29.35       28.8330177       30.4325302 
 00:54:08.52  +39:47:58.97       28.9498655       30.0059059 
 00:54:09.17  +39:48:01.47       28.9642395       30.4985353 
 00:54:13.89  +39:48:19.39       29.0825503       30.0842435 
 00:54:15.06  +39:48:23.83       28.8562003       30.1078907 
 00:54:11.69  +39:48:10.91       28.3822938       29.7535480 
 00:54:02.90  +39:47:37.39       28.6796242       29.6595785 
 00:54:03.51  +39:47:39.65       28.6286438       29.7499009 
 00:54:14.46  +39:48:21.17       27.2352351       28.1825811 
 00:54:01.25  +39:47:30.82       28.8830329       30.0368983 
 00:54:06.67  +39:47:51.33       29.3176634       30.5802232 
 00:54:00.76  +39:47:28.81       29.1015699       30.2445658 
 00:54:02.08  +39:47:33.75       28.8135155       30.1195531 
 00:54:02.11  +39:47:33.86       29.0710872       30.0619110 
 00:54:05.97  +39:47:48.58       28.8932742       30.1232257 
 00:54:04.89  +39:47:44.41       28.7415699       29.8845658 
 00:54:12.72  +39:48:14.17       29.0186438       30.1399009 
 00:54:13.12  +39:48:15.59       28.4657177       29.5652359 
 00:54:03.89  +39:47:40.42       29.1310872       30.1219110 
 00:54:00.28  +39:47:26.54       27.8383873       29.3292054 
 00:54:07.10  +39:47:52.49       29.2184025       30.2635735 
 00:54:04.99  +39:47:44.45       28.4781460       29.8928780 
 00:54:06.19  +39:47:48.95       28.7269394       29.7612410 
 00:54:02.11  +39:47:33.39       28.7708459       29.6855836 
 00:54:03.17  +39:47:37.35       28.5832591       30.2588576 
 00:54:07.26  +39:47:52.86       27.0023090       27.9279161 
 00:54:05.43  +39:47:45.86       29.5371807       30.6475684 
 00:54:12.73  +39:48:13.61       27.4157177       28.5152359 
 00:54:01.36  +39:47:30.22       28.9818112       30.2008932 
 00:54:00.54  +39:47:27.07       27.3869394       28.4212410 
 00:54:07.30  +39:47:52.78       28.8305894       30.1148881 
 00:54:05.47  +39:47:45.64       25.1759590       26.3515633 
 00:54:05.06  +39:47:44.02       29.0115699       30.1545658 
 00:53:59.48  +39:47:22.64       26.9623090       27.8879161 
 00:54:03.48  +39:47:37.87       28.5301068       29.6622333 
 00:53:58.92  +39:47:20.54       29.0135155       30.3195531 
 00:54:05.86  +39:47:46.88       28.0135307       28.8739212 
 00:54:09.32  +39:48:00.03       27.4776785       28.2945912 
 00:54:00.07  +39:47:24.70       28.2479047       29.5865506 
 00:54:07.77  +39:47:53.98       28.0530329       29.2068983 
 00:54:07.00  +39:47:50.97       26.4174372       27.1582638 
 00:54:10.60  +39:48:04.66       27.3949937       28.2662537 
 00:54:02.83  +39:47:35.06       29.4830481       30.1912664 
 00:54:15.27  +39:48:22.41       28.2239982       29.6822079 
 00:54:07.94  +39:47:54.49       28.3586438       29.4799009 
 00:54:08.98  +39:47:58.36       28.8113285       29.8782384 
 00:54:09.47  +39:48:00.12       29.1915699       30.3345658 
 00:54:12.04  +39:48:09.91       26.4744960       27.6392308 
 00:54:08.33  +39:47:55.63       28.9403633       29.7029288 
 00:54:09.70  +39:48:00.85       28.6664568       29.5485862 
 00:54:09.88  +39:48:01.51       27.6315699       28.7745658 
 00:54:01.16  +39:47:28.24       28.7613285       29.8282384 
 00:54:13.48  +39:48:15.10       28.9527916       30.0305709 
 00:53:59.23  +39:47:20.84       23.4557783       22.7727082 
 00:54:12.84  +39:48:12.55       28.7613285       29.8282384 
 00:54:06.08  +39:47:46.81       26.9637720       27.9002486 
 00:54:07.64  +39:47:52.60       27.6374220       28.8238958 
 00:53:59.01  +39:47:19.61       28.9444960       30.1092308 
 00:54:12.45  +39:48:10.74       28.7849786       30.1018856 
 00:54:01.42  +39:47:28.66       28.5225351       29.9698754 
 00:54:04.98  +39:47:42.19       28.6703481       29.8785607 
 00:54:08.62  +39:47:55.98       29.1618112       30.3808932 
 00:54:01.15  +39:47:27.50       28.7444960       29.9092308 
 00:54:10.45  +39:48:02.87       25.3915850       26.0889339 
 00:54:07.85  +39:47:52.97       28.3986438       29.5199009 
 00:54:02.62  +39:47:33.02       27.5018112       28.7208932 
 00:54:09.60  +39:47:59.54       28.6203481       29.8285607 
 00:54:12.35  +39:48:09.96       29.1979198       30.0909187 
 00:54:02.07  +39:47:30.81       29.1918112       30.4108932 
 00:54:05.24  +39:47:42.85       28.1789002       28.9305963 
 00:54:02.54  +39:47:32.56       28.3320676       29.1815887 
 00:54:08.07  +39:47:53.58       29.1135307       29.9739212 
 00:54:11.40  +39:48:06.24       28.8549937       29.7262537 
 00:54:05.47  +39:47:43.65       28.4186286       29.9855328 
 00:54:09.86  +39:48:00.13       29.2435307       30.1039212 
 00:54:08.66  +39:47:55.51       28.4462003       29.6978907 
 00:54:13.74  +39:48:14.80       28.6032742       29.8332257 
 00:54:15.04  +39:48:19.75       27.4740133       28.4865760 
 00:54:11.55  +39:48:06.47       28.9647373       30.2055582 
 00:54:14.59  +39:48:18.02       28.3491264       29.6225557 
 00:54:04.93  +39:47:41.14       27.2920676       28.1415887 
 00:54:02.52  +39:47:31.90       29.0805894       30.3648881 
 00:54:11.79  +39:48:07.13       28.2459590       29.4215633 
 00:54:15.15  +39:48:19.91       25.6187196       24.5117412 
 00:54:07.59  +39:47:51.10       28.3779198       29.2709187 
 00:54:00.33  +39:47:23.42       28.8635155       30.1695531 
 00:54:02.82  +39:47:32.85       28.8371807       29.9475684 
 00:54:11.41  +39:48:05.53       25.0866981       26.0449136 
 00:54:00.34  +39:47:23.33       29.1925654       29.7486116 
 00:54:02.52  +39:47:31.65       29.2554612       30.7245404 
 00:54:14.19  +39:48:16.03       28.3681611       29.3372461 
 00:54:12.40  +39:48:09.17       28.6608459       29.5755836 
 00:54:06.11  +39:47:45.20       27.8940133       28.9065760 
 00:54:07.39  +39:47:50.03       29.5208611       29.9899517 
 00:54:08.77  +39:47:55.16       28.6637720       29.6002486 
 00:54:07.82  +39:47:51.46       29.7618415       30.0896294 
 00:54:11.31  +39:48:04.73       28.9966981       29.9549136 
 00:54:14.72  +39:48:17.69       28.2959590       29.4715633 
 00:54:03.19  +39:47:33.82       28.9264416       30.2542181 
 00:54:03.78  +39:47:35.97       29.1232742       30.3532257 
 00:54:14.34  +39:48:16.06       29.1042546       30.1929034 
 00:54:14.54  +39:48:16.77       29.2140133       30.2265760 
 00:54:10.10  +39:47:59.87       28.7293829       29.6332511 
 00:54:02.07  +39:47:29.25       28.0096242       28.9895785 
 00:54:10.29  +39:48:00.46       28.8683873       30.3592054 
 00:54:12.29  +39:48:08.11       28.7605894       30.0448881 
 00:54:05.15  +39:47:40.79       28.8537569       30.2358805 
 00:54:10.05  +39:47:59.44       28.3442546       29.4329034 
 00:54:07.58  +39:47:50.03       28.5171807       29.6275684 
 00:54:11.81  +39:48:06.09       28.8711024       29.4162791 
 00:54:01.14  +39:47:25.48       27.4066981       28.3649136 
 00:54:11.64  +39:48:05.38       28.9374220       30.1238958 
 00:54:04.96  +39:47:39.96       28.0354764       29.0589085 
 00:54:12.09  +39:48:07.02       28.7949786       30.1118856 
 00:54:14.28  +39:48:15.31       28.2357177       29.3352359 
 00:54:00.74  +39:47:23.74       23.3709217       22.0574240 
 00:54:14.35  +39:48:15.47       28.6301068       29.7622333 
 00:54:02.40  +39:47:30.01       28.2771807       29.3875684 
 00:54:03.33  +39:47:33.54       28.8335155       30.1395531 
 00:54:15.26  +39:48:18.94       28.0440133       29.0565760 
 00:54:07.26  +39:47:48.48       29.2520676       30.1015887 
 00:54:10.41  +39:48:00.45       28.9525503       29.9542435 
 00:54:13.37  +39:48:11.67       28.5047373       29.7455582 
 00:54:04.70  +39:47:38.62       29.0549937       29.9262537 
 00:54:09.44  +39:47:56.63       29.0815699       30.2245658 
 00:54:06.43  +39:47:45.12       28.7796242       29.7595785 
 00:54:12.76  +39:48:09.14       25.0091416       25.8369237 
 00:54:12.85  +39:48:09.41       29.2835155       30.5895531 
 00:54:15.33  +39:48:18.76       27.9640133       28.9765760 
 00:54:04.99  +39:47:39.42       28.9164568       29.7985862 
 00:54:14.96  +39:48:17.25       29.3649937       30.2362537 
 00:54:06.17  +39:47:43.68       28.8566981       29.8149136 
 00:54:11.46  +39:48:03.82       27.5820676       28.4315887 
 00:54:10.10  +39:47:58.60       28.5652199       29.9582130 
 00:54:08.83  +39:47:53.76       28.0513285       29.1182384 
 00:54:13.66  +39:48:11.97       28.8937569       30.2758805 
 00:54:07.17  +39:47:47.24       29.2098807       29.8202740 
 00:54:15.57  +39:48:19.08       29.1669394       30.2012410 
 00:54:09.90  +39:47:57.50       28.8049937       29.6762537 
 00:54:01.33  +39:47:24.75       28.7210721       30.1575430 
 00:54:07.70  +39:47:48.95       28.2588851       29.4562283 
 00:54:13.57  +39:48:11.11       27.1220676       27.9715887 
 00:54:02.29  +39:47:28.18       28.7566829       30.1605455 
 00:53:59.30  +39:47:16.71       28.9188851       30.1162283 
 00:54:12.55  +39:48:07.17       28.5825503       29.5842435 
 00:54:06.75  +39:47:45.00       29.3074220       30.4938958 
 00:54:07.43  +39:47:47.51       28.7003481       29.9085607 
 00:54:08.73  +39:47:52.45       29.4488851       30.6462283 
 00:54:01.70  +39:47:25.65       28.5988851       29.7962283 
 00:54:02.00  +39:47:26.78       28.9962155       29.8022588 
 00:54:03.11  +39:47:30.84       28.1218112       29.3408932 
 00:54:10.52  +39:47:59.05       25.1584025       26.2035735 
 00:54:13.78  +39:48:11.43       28.5413285       29.6082384 
 00:54:12.43  +39:48:06.28       27.0623090       27.9879161 
 00:54:13.05  +39:48:08.54       28.9198655       29.9759059 
 00:54:05.97  +39:47:41.47       29.0018263       29.7752613 
 00:54:14.21  +39:48:12.83       24.8064719       25.2429542 
 00:54:05.99  +39:47:41.47       28.2476634       29.5102232 
 00:54:06.75  +39:47:44.35       29.4747524       30.2699263 
 00:54:00.28  +39:47:19.68       28.9608459       29.8755836 
 00:53:59.95  +39:47:18.35       28.5047373       29.7455582 
 00:54:13.14  +39:48:08.53       27.4281611       28.3972461 
 00:54:02.21  +39:47:26.89       29.0484025       30.0935735 
 00:54:00.59  +39:47:20.71       27.4679198       28.3609187 
 00:54:08.24  +39:47:49.80       29.0386589       29.7142689 
 00:54:07.20  +39:47:45.84       29.0030329       30.1568983 
 00:54:00.55  +39:47:20.47       27.9884025       29.0335735 
 00:54:05.11  +39:47:37.84       28.7996242       29.7795785 
 00:54:10.25  +39:47:57.33       29.5201068       30.6522333 
 00:54:01.31  +39:47:23.30       28.3698655       29.4259059 
 00:54:03.58  +39:47:31.85       28.6171807       29.7275684 
 00:54:07.02  +39:47:44.98       28.1354764       29.1589085 
 00:54:11.05  +39:48:00.27       28.8593829       29.7632511 
 00:54:06.48  +39:47:42.78       28.8130329       29.9668983 
 00:54:10.49  +39:47:58.05       29.1398807       29.7502740 
 00:54:00.92  +39:47:21.56       29.5564568       30.4385862 
 00:54:12.13  +39:48:04.18       28.2225503       29.2242435 
 00:54:10.45  +39:47:57.76       28.7142546       29.8029034 
 00:54:15.37  +39:48:16.46       29.3249937       30.1962537 
 00:54:01.27  +39:47:22.78       29.4566981       30.4149136 
 00:54:02.84  +39:47:28.75       28.9925503       29.9942435 
 00:54:07.66  +39:47:47.08       29.1501068       30.2822333 
 00:54:10.89  +39:47:59.36       28.8993677       30.2488831 
 00:54:01.32  +39:47:22.85       28.3227916       29.4005709 
 00:54:09.43  +39:47:53.70       28.8271807       29.9375684 
 00:54:06.20  +39:47:41.33       29.4010872       30.3919110 
 00:54:15.48  +39:48:16.60       28.2998655       29.3559059 
 00:54:02.57  +39:47:27.44       28.5657177       29.6652359 
 00:54:10.84  +39:47:58.89       28.0281611       28.9972461 
 00:54:10.96  +39:47:59.28       23.4243153       22.7303757 
 00:54:12.42  +39:48:04.84       28.1937720       29.1302486 
 00:53:59.79  +39:47:16.72       29.5713437       30.1926065 
 00:54:15.24  +39:48:15.46       27.7798655       28.8359059 
 00:54:07.28  +39:47:45.15       28.0966981       29.0549136 
 00:54:10.32  +39:47:56.71       28.2144960       29.3792308 
 00:54:14.58  +39:48:12.76       29.1254764       30.1489085 
 00:54:07.84  +39:47:47.09       27.7844960       28.9492308 
 00:54:13.70  +39:48:09.28       28.7174220       29.9038958 
 00:54:07.54  +39:47:45.71       28.7003481       29.9085607 
 00:54:08.22  +39:47:48.17       29.4496242       30.4295785 
 00:54:01.99  +39:47:24.46       28.9828067       29.6149390 
 00:54:02.04  +39:47:24.61       28.5445111       29.2635989 
 00:54:04.05  +39:47:32.24       28.9523090       29.8779161 
 00:54:14.55  +39:48:12.08       28.5005894       29.7848881 
 00:54:03.73  +39:47:30.82       29.0691416       29.8969237 
 00:54:13.53  +39:48:07.99       28.3349937       29.2062537 
 00:54:14.79  +39:48:12.72       29.0710872       30.0619110 
 00:54:00.65  +39:47:18.90       29.1330329       30.2868983 
 00:54:12.87  +39:48:05.38       29.2220525       30.5172206 
 00:54:02.17  +39:47:24.59       28.1101068       29.2422333 
 00:54:02.59  +39:47:26.17       25.8198503       27.3215379 
 00:54:10.36  +39:47:55.59       27.9396242       28.9195785 
 00:54:06.88  +39:47:42.17       28.8608459       29.7755836 
 00:54:08.14  +39:47:46.94       28.3793677       29.7288831 
 00:54:13.13  +39:48:05.74       29.3759742       30.1059314 
 00:54:01.27  +39:47:20.60       27.9408308       29.3012156 
 00:54:01.52  +39:47:21.57       28.7715699       29.9145658 
 00:54:00.11  +39:47:15.97       28.4362003       29.6878907 
 00:54:09.38  +39:47:51.29       28.9420525       30.2372206 
 00:54:05.36  +39:47:35.95       28.4974220       29.6838958 
 00:54:02.44  +39:47:24.42       28.6844960       29.8492308 
 00:54:14.60  +39:48:10.65       28.4225654       28.9786116 
 00:54:14.98  +39:48:12.12       29.3174372       30.0582638 
 00:54:13.75  +39:48:07.34       22.0508611       22.5199517 
 00:53:59.78  +39:47:14.18       29.1744960       30.3392308 
 00:54:04.04  +39:47:30.37       26.9947524       27.7899263 
 00:54:00.95  +39:47:18.57       28.9583873       30.4492054 
