          RA           DEC             R062             Z087 
 00:53:32.05  +39:50:41.45       29.0186438       30.1399009 
 00:53:26.18  +39:50:22.07       29.2327916       30.3105709 
 00:53:19.13  +39:49:58.69       28.2613134       29.7738704 
 00:53:21.84  +39:50:07.54       28.2432742       29.4732257 
 00:53:34.00  +39:50:47.69       28.4922938       29.8635480 
 00:53:25.53  +39:50:19.64       28.4466981       29.4049136 
 00:53:22.68  +39:50:10.18       28.8898655       29.9459059 
 00:53:32.11  +39:50:41.23       26.5796090       28.0052105 
 00:53:23.89  +39:50:14.05       28.2096242       29.1895785 
 00:53:20.47  +39:50:02.53       28.0713285       29.1382384 
 00:53:22.82  +39:50:10.29       29.0930329       30.2468983 
 00:53:28.30  +39:50:28.42       29.9421131       29.4546929 
 00:53:26.65  +39:50:22.91       28.7154764       29.7389085 
 00:53:33.23  +39:50:44.66       29.5579198       30.4509187 
 00:53:33.71  +39:50:46.23       28.1652351       29.1125811 
 00:53:28.38  +39:50:28.56       29.2730329       30.4268983 
 00:53:32.23  +39:50:41.21       28.9410872       29.9319110 
 00:53:32.14  +39:50:40.80       28.6096242       29.5895785 
 00:53:33.56  +39:50:45.54       28.7479047       30.0865506 
 00:53:23.67  +39:50:12.72       28.4337720       29.3702486 
 00:53:28.47  +39:50:28.52       26.8835307       27.7439212 
 00:53:19.35  +39:49:58.38       28.9664416       30.2942181 
 00:53:31.30  +39:50:37.83       26.3666981       27.3249136 
 00:53:32.19  +39:50:40.65       28.8981611       29.8672461 
 00:53:31.94  +39:50:39.77       30.0152957       29.1800534 
 00:53:21.65  +39:50:05.79       28.8432742       30.0732257 
 00:53:19.85  +39:49:59.77       28.7247373       29.9655582 
 00:53:19.06  +39:49:57.17       27.6569243       29.1368729 
 00:53:22.49  +39:50:08.51       26.5681611       27.5372461 
 00:53:32.86  +39:50:42.73       29.0627916       30.1405709 
 00:53:27.58  +39:50:25.22       28.6037720       29.5402486 
 00:53:31.93  +39:50:39.55       29.3994283       28.9663554 
 00:53:21.26  +39:50:04.23       27.8071656       29.3632003 
 00:53:26.63  +39:50:21.97       28.1379047       29.4765506 
 00:53:32.64  +39:50:41.77       28.9503633       29.7129288 
 00:53:23.87  +39:50:12.77       28.6501068       29.7822333 
 00:53:28.30  +39:50:27.42       28.2574220       29.4438958 
 00:53:33.30  +39:50:43.84       28.7196242       29.6995785 
 00:53:25.94  +39:50:19.41       28.7449786       30.0618856 
 00:53:18.56  +39:49:55.02       29.0864568       29.9685862 
 00:53:18.39  +39:49:54.39       27.0349786       28.3518856 
 00:53:30.98  +39:50:36.02       28.1074220       29.2938958 
 00:53:25.75  +39:50:18.71       28.4327916       29.5105709 
 00:53:24.12  +39:50:13.26       28.6352351       29.5825811 
 00:53:23.95  +39:50:12.60       29.0671807       30.1775684 
 00:53:28.10  +39:50:26.24       29.2223241       29.7022842 
 00:53:20.58  +39:50:01.35       28.6232742       29.8532257 
 00:53:28.28  +39:50:26.85       28.5325503       29.5342435 
 00:53:19.35  +39:49:57.22       28.7932742       30.0232257 
 00:53:22.12  +39:50:06.31       28.7249786       30.0418856 
 00:53:19.29  +39:49:56.90       28.8120525       30.1072206 
 00:53:27.57  +39:50:24.20       29.1269394       30.1612410 
 00:53:24.45  +39:50:13.86       29.0040133       30.0165760 
 00:53:30.68  +39:50:34.42       29.1562155       29.9622588 
 00:53:25.26  +39:50:16.45       27.9286438       29.0499009 
 00:53:33.61  +39:50:44.02       28.4410872       29.4319110 
 00:53:25.28  +39:50:16.33       29.5447524       30.3399263 
 00:53:26.25  +39:50:19.54       28.1971807       29.3075684 
 00:53:33.14  +39:50:42.28       28.7135307       29.5739212 
 00:53:19.32  +39:49:56.61       28.8223090       29.7479161 
 00:53:29.42  +39:50:30.00       27.8976785       28.7145912 
 00:53:20.25  +39:49:59.61       27.9552199       29.3482130 
 00:53:27.25  +39:50:22.78       28.4103481       29.6185607 
 00:53:27.57  +39:50:23.83       28.9354764       29.9589085 
 00:53:31.33  +39:50:36.22       28.2554764       29.2789085 
 00:53:20.74  +39:50:01.22       28.9584025       30.0035735 
 00:53:28.18  +39:50:25.80       28.8289002       29.5805963 
 00:53:19.24  +39:49:56.23       28.4347524       29.2299263 
 00:53:19.37  +39:49:56.68       28.7176634       29.9802232 
 00:53:28.51  +39:50:26.79       28.3792022       27.4243960 
 00:53:24.04  +39:50:12.01       28.6913285       29.7582384 
 00:53:26.11  +39:50:18.78       27.7342546       28.8229034 
 00:53:18.87  +39:49:54.85       28.8708308       30.2312156 
 00:53:19.28  +39:49:56.18       28.2835155       29.5895531 
 00:53:23.28  +39:50:09.36       28.3559590       29.5315633 
 00:53:19.20  +39:49:55.82       28.4184025       29.4635735 
 00:53:21.24  +39:50:02.60       27.6181611       28.5872461 
 00:53:32.83  +39:50:40.86       28.7959590       29.9715633 
 00:53:32.91  +39:50:41.10       28.3254764       29.3489085 
 00:53:18.50  +39:49:53.44       29.2791567       29.6612918 
 00:53:20.93  +39:50:01.36       29.2481611       30.2172461 
 00:53:27.58  +39:50:23.33       29.0869394       30.1212410 
 00:53:32.14  +39:50:38.38       28.3693829       29.2732511 
 00:53:31.34  +39:50:35.70       29.3949937       30.2662537 
 00:53:25.84  +39:50:17.45       28.7296697       28.3726828 
 00:53:26.31  +39:50:19.00       28.9493829       29.8532511 
 00:53:32.10  +39:50:38.07       27.8220525       29.1172206 
 00:53:33.90  +39:50:44.01       28.7596242       29.7395785 
 00:53:19.36  +39:49:55.92       28.8435155       30.1495531 
 00:53:24.39  +39:50:12.53       28.9557177       30.0552359 
 00:53:34.37  +39:50:45.49       25.3342395       26.8685353 
 00:53:32.04  +39:50:37.75       29.6779198       30.5709187 
 00:53:18.83  +39:49:54.01       28.7840133       29.7965760 
 00:53:22.78  +39:50:07.03       29.1110872       30.1019110 
 00:53:29.44  +39:50:29.03       28.1527916       29.2305709 
 00:53:19.45  +39:49:56.00       29.1444808       30.7548627 
 00:53:30.55  +39:50:32.68       28.7630329       29.9168983 
 00:53:19.10  +39:49:54.75       28.6613285       29.7282384 
 00:53:25.96  +39:50:17.39       29.1025503       30.1042435 
 00:53:19.53  +39:49:56.12       28.7674220       29.9538958 
 00:53:22.93  +39:50:07.36       29.1301068       30.2622333 
 00:53:18.41  +39:49:52.31       29.3352199       30.7282130 
 00:53:26.31  +39:50:18.42       29.1849786       30.5018856 
 00:53:22.79  +39:50:06.75       28.9971807       30.1075684 
 00:53:26.00  +39:50:17.37       26.7352351       27.6825811 
 00:53:35.01  +39:50:47.05       28.7437569       30.1258805 
 00:53:18.66  +39:49:53.00       29.1937720       30.1302486 
 00:53:33.03  +39:50:40.45       28.0793980       28.5376192 
 00:53:22.79  +39:50:06.61       27.7806046       28.6192562 
 00:53:25.90  +39:50:16.75       28.7976634       30.0602232 
 00:53:31.18  +39:50:34.18       28.5527916       29.6305709 
 00:53:35.00  +39:50:46.77       26.3408459       27.2555836 
 00:53:21.15  +39:50:01.01       28.7198655       29.7759059 
 00:53:33.45  +39:50:41.58       27.1889306       27.0493325 
 00:53:34.32  +39:50:44.24       28.6727916       29.7505709 
 00:53:26.67  +39:50:18.97       27.7515699       28.8945658 
 00:53:21.15  +39:50:00.66       29.1184025       30.1635735 
 00:53:22.73  +39:50:05.90       28.7547373       29.9955582 
 00:53:32.60  +39:50:38.46       29.2915850       29.9889339 
 00:53:24.81  +39:50:12.69       28.5164416       29.8442181 
 00:53:28.16  +39:50:23.78       28.7096242       29.6895785 
 00:53:20.71  +39:49:59.11       29.5308459       30.4455836 
 00:53:23.11  +39:50:06.91       28.9923090       29.9179161 
 00:53:33.78  +39:50:42.18       28.6623090       29.5879161 
 00:53:32.32  +39:50:37.23       25.9130481       26.6212664 
 00:53:20.49  +39:49:58.12       29.5913134       31.1038704 
 00:53:22.75  +39:50:05.56       28.6542395       30.1885353 
 00:53:23.97  +39:50:09.55       21.9657632       21.7283401 
 00:53:23.50  +39:50:07.93       28.9023241       29.3822842 
 00:53:22.16  +39:50:03.48       28.5803633       29.3429288 
 00:53:24.78  +39:50:12.12       28.8100917       30.3878653 
 00:53:21.24  +39:50:00.39       29.0879198       29.9809187 
 00:53:21.35  +39:50:00.75       28.5542546       29.6429034 
 00:53:34.29  +39:50:43.45       28.4325503       29.4342435 
 00:53:21.30  +39:50:00.51       27.8818112       29.1008932 
 00:53:33.88  +39:50:42.09       25.2479198       26.1409187 
 00:53:33.35  +39:50:40.32       29.3791416       30.2069237 
 00:53:28.25  +39:50:23.44       29.5276785       30.3445912 
 00:53:24.51  +39:50:11.02       28.8718112       30.0908932 
 00:53:26.12  +39:50:16.31       28.9657177       30.0652359 
 00:53:29.05  +39:50:25.87       29.4896393       30.0239466 
 00:53:23.21  +39:50:06.54       28.4786438       29.5999009 
 00:53:24.90  +39:50:12.16       27.5622938       28.9335480 
 00:53:29.84  +39:50:28.38       28.2784025       29.3235735 
 00:53:26.28  +39:50:16.56       29.1727916       30.2505709 
 00:53:31.26  +39:50:33.01       24.0889457       23.5037005 
 00:53:25.34  +39:50:13.37       29.2323090       30.1579161 
 00:53:32.52  +39:50:37.04       29.1469394       30.1812410 
 00:53:18.86  +39:49:51.84       28.4505894       29.7348881 
 00:53:23.47  +39:50:06.95       28.9271807       30.0375684 
 00:53:30.47  +39:50:30.02       28.8454764       29.8689085 
 00:53:25.30  +39:50:12.90       28.4966981       29.4549136 
 00:53:28.50  +39:50:23.49       29.2725503       30.2742435 
 00:53:33.54  +39:50:40.12       28.7274220       29.9138958 
 00:53:28.48  +39:50:23.34       29.3430329       30.4968983 
 00:53:30.79  +39:50:30.94       25.3274372       26.0682638 
 00:53:18.36  +39:49:49.64       27.7922938       29.1635480 
 00:53:22.02  +39:50:01.63       28.2523090       29.1779161 
 00:53:29.95  +39:50:27.84       26.5488699       28.1918602 
 00:53:24.07  +39:50:08.37       28.2113285       29.2782384 
 00:53:28.26  +39:50:22.19       28.6096242       29.5895785 
 00:53:26.55  +39:50:16.44       29.2245111       29.9435989 
 00:53:32.70  +39:50:36.74       28.6871807       29.7975684 
 00:53:32.71  +39:50:36.70       28.6030329       29.7568983 
 00:53:33.29  +39:50:38.60       29.2479198       30.1409187 
 00:53:33.77  +39:50:40.16       28.8891264       30.1625557 
 00:53:26.54  +39:50:16.27       28.9040133       29.9165760 
 00:53:30.83  +39:50:30.39       27.7830784       27.6000025 
 00:53:22.06  +39:50:01.41       29.4110872       30.4019110 
 00:53:22.55  +39:50:03.00       28.4610872       29.4519110 
 00:53:35.17  +39:50:44.62       29.3903633       30.1529288 
 00:53:20.81  +39:49:57.19       28.3549786       29.6718856 
 00:53:31.98  +39:50:33.85       28.4337720       29.3702486 
 00:53:34.49  +39:50:42.08       28.1993829       29.1032511 
 00:53:21.38  +39:49:58.69       28.5244960       29.6892308 
 00:53:25.74  +39:50:13.10       29.0749937       29.9462537 
 00:53:30.19  +39:50:27.77       28.3664416       29.6942181 
 00:53:30.55  +39:50:28.92       26.4449937       27.3162537 
 00:53:23.98  +39:50:07.19       29.3710872       30.3619110 
 00:53:24.74  +39:50:09.69       29.2835307       30.1439212 
 00:53:27.84  +39:50:19.96       28.6098655       29.6659059 
 00:53:35.00  +39:50:43.49       28.5618112       29.7808932 
 00:53:23.38  +39:50:05.00       28.3154764       29.3389085 
 00:53:26.47  +39:50:15.17       28.0837720       29.0202486 
 00:53:35.10  +39:50:43.65       27.0323090       27.9579161 
 00:53:23.17  +39:50:04.13       29.2557328       29.9096040 
 00:53:24.43  +39:50:08.33       29.0337720       29.9702486 
 00:53:25.17  +39:50:10.77       27.2191870       26.7100280 
 00:53:21.09  +39:49:57.26       27.3396242       28.3195785 
 00:53:30.76  +39:50:29.17       29.1769394       30.2112410 
 00:53:32.21  +39:50:33.97       28.3384025       29.3835735 
 00:53:18.60  +39:49:48.96       29.1981460       30.6128780 
 00:53:22.72  +39:50:02.56       28.6727916       29.7505709 
 00:53:23.22  +39:50:04.17       29.0574372       29.7982638 
 00:53:28.14  +39:50:20.44       29.0844808       30.6948627 
 00:53:19.40  +39:49:51.50       27.2903481       28.4985607 
 00:53:19.22  +39:49:50.86       24.9730481       25.6812664 
 00:53:22.66  +39:50:02.24       29.0662003       30.3178907 
 00:53:24.40  +39:50:08.01       27.8927916       28.9705709 
 00:53:30.01  +39:50:26.48       28.0725503       29.0742435 
 00:53:26.25  +39:50:14.00       29.0218263       29.7952613 
 00:53:19.55  +39:49:51.79       28.5118112       29.7308932 
 00:53:23.07  +39:50:03.43       29.5076634       30.7702232 
 00:53:23.33  +39:50:04.25       28.5066829       29.9105455 
 00:53:29.66  +39:50:24.93       27.6308459       28.5455836 
 00:53:19.98  +39:49:52.84       29.7593980       30.2176192 
 00:53:27.81  +39:50:18.66       28.2225503       29.2242435 
 00:53:26.53  +39:50:14.37       28.8491416       29.6769237 
 00:53:21.81  +39:49:58.75       28.8693677       30.2188831 
 00:53:27.36  +39:50:17.07       28.7332742       29.9632257 
 00:53:30.96  +39:50:28.93       28.3808308       29.7412156 
 00:53:23.46  +39:50:04.16       28.6298807       29.2402740 
 00:53:31.30  +39:50:30.05       27.9703633       28.7329288 
 00:53:20.59  +39:49:54.58       29.0062003       30.2578907 
 00:53:25.65  +39:50:11.33       25.2191416       26.0469237 
 00:53:20.12  +39:49:52.99       25.0693829       25.9732511 
 00:53:30.34  +39:50:26.71       28.1798655       29.2359059 
 00:53:34.67  +39:50:40.99       24.7389002       25.4905963 
 00:53:19.75  +39:49:51.67       28.2218112       29.4408932 
 00:53:29.12  +39:50:22.62       29.0344960       30.1992308 
 00:53:30.07  +39:50:25.75       28.9325503       29.9342435 
 00:53:32.71  +39:50:34.35       25.6645869       24.1554392 
 00:53:21.02  +39:49:55.69       23.2940436       23.4153121 
 00:53:21.58  +39:49:57.50       29.3827916       30.4605709 
 00:53:18.99  +39:49:48.86       25.3994132       25.4119873 
 00:53:19.32  +39:49:49.96       28.5527916       29.6305709 
 00:53:22.81  +39:50:01.47       29.2430329       30.3968983 
 00:53:23.27  +39:50:02.89       25.3162155       26.1222588 
 00:53:23.85  +39:50:04.82       27.1393829       28.0432511 
 00:53:21.48  +39:49:56.95       29.2810721       30.7175430 
 00:53:23.92  +39:50:05.02       29.0915699       30.2345658 
 00:53:27.67  +39:50:17.30       28.4286438       29.5499009 
 00:53:29.07  +39:50:21.94       28.9154764       29.9389085 
 00:53:30.14  +39:50:25.45       29.2110872       30.2019110 
 00:53:23.40  +39:50:03.14       28.9642698       29.6072715 
 00:53:28.56  +39:50:20.19       28.5318112       29.7508932 
 00:53:25.85  +39:50:11.10       28.3186438       29.4399009 
 00:53:28.54  +39:50:19.85       27.1759742       27.9059314 
 00:53:23.18  +39:50:02.04       28.2898655       29.3459059 
 00:53:29.07  +39:50:21.49       27.1064568       27.9885862 
 00:53:20.74  +39:49:53.94       28.1927916       29.2705709 
 00:53:27.24  +39:50:15.37       25.7310721       27.1675430 
 00:53:28.18  +39:50:18.38       29.4725503       30.4742435 
 00:53:29.43  +39:50:22.53       28.8454612       30.3145404 
 00:53:32.66  +39:50:33.16       28.2976785       29.1145912 
 00:53:34.35  +39:50:38.57       29.2945111       30.0135989 
 00:53:22.27  +39:49:58.56       28.8705894       30.1548881 
 00:53:33.38  +39:50:35.24       29.5032894       30.2875938 
 00:53:32.84  +39:50:33.34       28.6701068       29.8022333 
 00:53:19.43  +39:49:48.93       26.2654612       27.7345404 
 00:53:34.74  +39:50:39.50       27.9840133       28.9965760 
 00:53:35.27  +39:50:41.19       28.4859590       29.6615633 
 00:53:25.70  +39:50:09.50       28.7122938       30.0835480 
 00:53:23.66  +39:50:02.74       28.5849786       29.9018856 
 00:53:25.31  +39:50:08.16       28.6149786       29.9318856 
 00:53:23.20  +39:50:01.14       25.8503633       26.6129288 
 00:53:30.30  +39:50:24.46       28.5210872       29.5119110 
 00:53:30.53  +39:50:25.03       29.0537720       29.9902486 
 00:53:33.42  +39:50:34.41       27.9615699       29.1045658 
 00:53:20.59  +39:49:51.94       28.6147373       29.8555582 
 00:53:19.41  +39:49:47.93       28.8371656       30.3932003 
 00:53:33.15  +39:50:33.28       29.5125654       30.0686116 
 00:53:28.31  +39:50:17.24       26.8910872       27.8819110 
 00:53:20.15  +39:49:50.24       29.1706501       28.6723604 
 00:53:20.18  +39:49:50.33       28.5708308       29.9312156 
 00:53:22.47  +39:49:57.89       29.1732591       30.8488576 
 00:53:24.71  +39:50:05.24       28.5454764       29.5689085 
 00:53:25.68  +39:50:08.44       29.1506046       29.9892562 
 00:53:34.70  +39:50:38.19       28.6171807       29.7275684 
 00:53:28.98  +39:50:19.24       29.3354764       30.3589085 
 00:53:25.98  +39:50:09.19       28.0513285       29.1182384 
 00:53:31.60  +39:50:27.74       29.0191416       29.8469237 
 00:53:22.82  +39:49:58.66       28.2398655       29.2959059 
 00:53:21.70  +39:49:54.95       27.2322938       28.6035480 
 00:53:24.22  +39:50:03.30       29.3684176       29.9679415 
